name,tier1_aroma,tier2_taste,tier3_mouthfeel,leaves,sources,key_pairings,pairing_principles,chemistry_notes
scallion,green,pungent,,onion|fresh|green|sharp|sweet|grassy,curated-2026;tgsc;chem-lit,soya sauce|dark sesame oil|ginger paste|garlic,fresh raw allium; the East-Asian finishing partner,"dominant=disulfides, thiosulfinates"
fennel,green,sweet,crisp,anise|sweet|green|licorice|fresh|crisp,curated-2026;tgsc;chem-lit,extra-virgin olive oil|orange|italian sausage|parmesan,"anethole bulb; the citrus, sausage and shaved-salad partner","dominant=anethole, fenchone, estragole; CIDs: anethole=637563, estragole=8815, fenchone=14525"
cauliflower,green,umami,,green|nutty|sulfurous|mild|vegetal|earthy,curated-2026;tgsc;chem-lit,cheddar cheese soup|broccoli floret|extra-virgin olive oil|turmeric,"glucosinolate nutty-sulfur; roasts sweet, the cheese-sauce partner","dominant=glucosinolates, dimethyl trisulfide"
harissa,fruity,spicy|sour,smooth,,curated-2026;tgsc;composite,paprika|cumin powder|garlic|extra-virgin olive oil|coriander seed,chile + cumin + caraway + garlic in oil,confidence=medium (composite)
salsa verde,green,sour|pungent,oily,,curated-2026;tgsc;composite,flat-leaf parsley|extra-virgin olive oil|garlic|cider vinegar,parsley + caper + anchovy + garlic in oil,confidence=medium (composite)
pineapple,fruity,sweet|sour,juicy,fruity|pineapple|tropical|sweet|tart|sulfury,curated-2026;tgsc;chem-lit,cane sugar|coconut cream|golden brown sugar|ginger paste,ester-furaneol tropical; bromelain and brown-sugar partner,"dominant=methyl/ethyl esters, furaneol; CIDs: furaneol=19309"
mango,fruity,sweet,juicy,fruity|mango|tropical|sweet|resinous|peach,curated-2026;tgsc;chem-lit,lime juice|chili powder|coconut cream|cilantro,terpinolene-resin tropical; the lime-chile and coconut axis,"dominant=terpinolene, (Z)-ocimene, esters"
banana,fruity,sweet,smooth,fruity|banana|sweet|creamy|tropical|ester,curated-2026;tgsc;chem-lit,cane sugar|walnut|whipped cream|caramel sauce,"isoamyl-acetate ester; the walnut, caramel and bread partner","dominant=isoamyl acetate, eugenol; CIDs: eugenol=3314, isoamyl acetate=31276"
coconut,fatty,sweet,,coconut|sweet|creamy|tropical|lactonic|nutty,curated-2026;tgsc;chem-lit,coconut cream|unsweetened coconut milk|cane sugar|pineapple,lactone creaminess; the tropical-curry and dessert partner,"dominant=gamma-nonalactone, gamma-octalactone; CIDs: gamma-nonalactone=7710"
papaya,fruity,sweet,smooth,fruity|papaya|tropical|musky|sweet|melon,curated-2026;tgsc;chem-lit,lime juice|mango|coconut cream|chili powder,musky ester tropical; lime and chile cut its softness,"dominant=linalool, benzyl isothiocyanate, esters; CIDs: linalool=6549"
lychee,fruity,sweet,juicy,fruity|lychee|floral|rose|sweet|tropical,curated-2026;tgsc;chem-lit,cane sugar|simple syrup|rose|ginger paste,rose-oxide floral fruit; pairs with rose and ginger,"dominant=geraniol, cis-rose oxide; CIDs: geraniol=637566"
guava,fruity,sweet|sour,,fruity|guava|tropical|musky|sweet|sulfury,curated-2026;tgsc;chem-lit,cane sugar|lime juice|light cream cheese|chili powder,sulfur-ester tropical; the cream-cheese pastry and chile partner,"dominant=esters, (Z)-3-hexenal, sulfur thiols; CIDs: (z)-3-hexenal=643941"
kiwi,fruity,sour|sweet,juicy,fruity|kiwi|green|tart|fresh|grassy,curated-2026;tgsc;chem-lit,cane sugar|strawberry|lime juice|simple syrup,green-tart fruit; berry and citrus partner,"dominant=(E)-2-hexenal, ethyl butanoate; CIDs: (e)-2-hexenal=5281168"
watermelon,fruity,sweet,juicy,fruity|watermelon|fresh|melon|watery|green,curated-2026;tgsc;chem-lit,mint|lime juice|cane sugar|cucumber,"nonadienal fresh-melon; mint, lime and feta foils","dominant=(Z,Z)-3,6-nonadienal, (E)-2-nonenal; CIDs: (e)-2-nonenal=5283335"
cantaloupe,fruity,sweet,juicy,fruity|melon|sweet|musky|fresh|floral,curated-2026;tgsc;chem-lit,mint|lime juice|cane sugar|ginger ale,musky-ester melon; the prosciutto and mint partner,"dominant=(Z)-6-nonenal, esters; CIDs: (z)-6-nonenal=5362720"
peach,fruity,sweet,juicy,fruity|peach|sweet|floral|juicy|lactonic,curated-2026;tgsc;chem-lit,cane sugar|bourbon|raspberry|whipped cream,gamma-decalactone stone fruit; bourbon and berry partner,"dominant=gamma-decalactone, benzaldehyde, linalool; CIDs: benzaldehyde=240, gamma-decalactone=12813, linalool=6549"
nectarine,fruity,sweet,juicy,fruity|nectarine|sweet|floral|juicy|peach,curated-2026;tgsc;chem-lit,peach|cane sugar|raspberry|whipped cream,peach without the fuzz; the same lactone-stone-fruit axis,"dominant=gamma-decalactone, esters; CIDs: gamma-decalactone=12813"
plum,fruity,sweet|sour,juicy,fruity|plum|sweet|tart|jammy|floral,curated-2026;tgsc;chem-lit,cane sugar|cinnamon|star anise|brandy,ester-benzaldehyde stone fruit; warm-spice and brandy partner,"dominant=esters, benzaldehyde, gamma-decalactone; CIDs: benzaldehyde=240, gamma-decalactone=12813"
cherry,fruity,sweet|sour,juicy,fruity|cherry|sweet|almond|tart|jammy,curated-2026;tgsc;chem-lit,cherry pie filling|almond extract|cane sugar|brandy,benzaldehyde links it to almond; the kirsch and chocolate partner,"dominant=benzaldehyde, eugenol, esters; CIDs: benzaldehyde=240, eugenol=3314"
blackcurrant,fruity,sour|sweet,,fruity|blackcurrant|tart|musky|sulfury|jammy,curated-2026;tgsc;chem-lit,cane sugar|raspberry|gin|lemon juice,catty thiol + berry; the cassis liqueur and gin partner,"dominant=4-MMP (thiol), esters, terpenes"
rhubarb,green,sour|astringent,crisp,tart|green|stalky|astringent|fresh|sour,curated-2026;tgsc;chem-lit,cane sugar|strawberry|cinnamon|orange,oxalic-malic tartness; the strawberry and custard partner,"dominant=oxalic & malic acids, (Z)-3-hexenal; CIDs: (z)-3-hexenal=643941"
prune,fruity,sweet,,fruity|prune|deep|caramel|raisin|stewed,curated-2026;tgsc;chem-lit,brandy|cane sugar|cinnamon|raisin,stewed-fruit furaneol; armagnac and warm-spice partner,"dominant=furaneol, 3-methylbutanal, benzaldehyde; CIDs: benzaldehyde=240, furaneol=19309"
cranberry,fruity,sour|astringent,,fruity|cranberry|tart|astringent|fresh|red,curated-2026;tgsc;chem-lit,cranberry juice|cranberry sauce|orange|cane sugar,benzoic-acid tartness; orange and warm-spice partner,"dominant=benzoic & quinic acids, anthocyanins"
spinach,green,umami,,green|spinach|mineral|grassy|earthy|fresh,curated-2026;tgsc;chem-lit,extra-virgin olive oil|parmesan|garlic|nutmeg,"mineral green + glutamate; the cream, nutmeg and cheese partner","dominant=(Z)-3-hexenal, glutamate; CIDs: (z)-3-hexenal=643941, glutamate=33032"
kale,green,bitter,,green|kale|cabbage|earthy|bitter|mineral,curated-2026;tgsc;chem-lit,extra-virgin olive oil|garlic|lemon juice|parmesan,"glucosinolate-bitter green; lemon, oil and cheese tame it","dominant=glucosinolates, hexenals"
broccoli,green,umami,,green|broccoli|sulfurous|earthy|vegetal|fresh,curated-2026;tgsc;chem-lit,broccoli floret|cheddar cheese soup|garlic|dark sesame oil,glucosinolate sulfur-green; cheese and sesame partner,"dominant=glucosinolates, dimethyl trisulfide"
green bean,green,,crisp,green|bean|grassy|fresh|vegetal|snap,curated-2026;tgsc;chem-lit,extra-virgin olive oil|garlic|almond|sherry vinegar,hexenal snap-green; almond and shallot partner,"dominant=(Z)-3-hexenal, 1-octen-3-ol; CIDs: (z)-3-hexenal=643941, 1-octen-3-ol=18827"
pea,green,sweet,,green|pea|sweet|grassy|fresh|vegetal,curated-2026;tgsc;chem-lit,mint|chicken stock|sweet butter|sugar snap pea,pyrazine sweet-green; mint and butter partner,"dominant=3-isopropyl-2-methoxypyrazine, (Z)-3-hexenal; CIDs: (z)-3-hexenal=643941"
hummus,fatty,umami|sour,smooth,,curated-2026;tgsc;composite,tahini|garlic|lemon juice|extra-virgin olive oil|cumin powder,chickpea + tahini + garlic + lemon + oil,confidence=medium (composite)
tapenade,fatty,umami|bitter,smooth,,curated-2026;tgsc;composite,extra-virgin olive oil|garlic|flat-leaf parsley|lemon juice,olive + caper + anchovy + oil,confidence=medium (composite)
coffee,woody,bitter,,roasted|coffee|bitter|woody|smoky|caramel,curated-2026;tgsc;chem-lit,espresso powder|chocolate chip|cane sugar|coffee liqueur,furfurylthiol + pyrazines; the chocolate and caramel partner,"dominant=furans, pyrazines, furfurylthiol"
cocoa,woody,bitter,powdery,roasted|cocoa|bitter|chocolate|nutty|earthy,curated-2026;tgsc;chem-lit,unsweetened chocolate|espresso powder|cane sugar|milk chocolate,pyrazine roast + theobromine; the coffee and sugar partner,"dominant=pyrazines, 2-phenylethylamine, theobromine"
dark chocolate,woody,bitter|sweet,smooth,cocoa|roasted|bitter|fruity|woody|rich,curated-2026;tgsc;chem-lit,unsweetened chocolate|semi-sweet chocolate|espresso powder|raspberry,high-cocoa pyrazine-fruit; coffee and berry partner,"dominant=pyrazines, esters"
miso,woody,umami,smooth,savory|fermented|umami|nutty|salty|earthy,curated-2026;tgsc;chem-lit,dark sesame oil|mirin|soya sauce|firm tofu,"glutamate + furanone; the dashi, glaze and dressing base","dominant=glutamate, pyrazines, furanones; CIDs: glutamate=33032"
soy sauce,woody,umami,,savory|umami|fermented|salty|roasted|malty,curated-2026;tgsc;chem-lit,mirin|dark sesame oil|rice vinegar|ginger paste,glutamate + HEMF furanone; the East-Asian umami spine (was never a node),"dominant=glutamate, HEMF furanone; CIDs: glutamate=33032"
fish sauce,woody,umami,,savory|fermented|umami|funky|salty|marine,curated-2026;tgsc;chem-lit,lime juice|palm sugar|red curry|lemongrass,glutamate + amines; the SE-Asian salt-umami spine (was never a node),"dominant=glutamate, volatile amines; CIDs: glutamate=33032"
oyster sauce,woody,umami|sweet,smooth,savory|umami|sweet|marine|caramel|salty,curated-2026;tgsc;chem-lit,dark sesame oil|soya sauce|sugar snap pea|baby corn,glutamate + nucleotides; the stir-fry glaze partner,"dominant=glutamate, nucleotides; CIDs: glutamate=33032"
worcestershire sauce,woody,umami|sour,,savory|umami|tangy|fermented|spicy|malty,curated-2026;tgsc;chem-lit,steak sauce|beef stock|tabasco sauce|tomato ketchup,tamarind-anchovy umami-tang; the marinade and bloody-mary partner,"dominant=glutamate, tamarind acids; CIDs: glutamate=33032"
anchovy,woody,umami,,savory|umami|fishy|fermented|salty|marine,curated-2026;tgsc;chem-lit,extra-virgin olive oil|garlic|parmesan|lemon juice,"glutamate + inosinate; the Caesar, puttanesca and tapenade base","dominant=glutamate, inosinate, amines; CIDs: glutamate=33032, inosinate=8582"
caper,green,sour,,briny|tangy|floral|green|pungent|pickled,curated-2026;tgsc;chem-lit,lemon juice|extra-virgin olive oil|flat-leaf parsley|white fish,isothiocyanate-brine; the piccata and tapenade partner,"dominant=rutin, methyl isothiocyanate"
olive,fatty,bitter,,fruity|olive|bitter|briny|green|peppery,curated-2026;tgsc;chem-lit,extra-virgin olive oil|flat-leaf parsley|garlic|tomato,oleuropein bitter-fruit; the Mediterranean savory anchor,"dominant=oleuropein, (E)-2-hexenal; CIDs: (e)-2-hexenal=5281168"
nori,woody,umami,,marine|umami|seaweed|toasted|savory|briny,curated-2026;tgsc;chem-lit,dark sesame oil|rice vinegar|soya sauce|mirin,glutamate + dictyopterenes; the sushi and rice partner,"dominant=glutamate, dimethyl sulfide, dictyopterenes; CIDs: glutamate=33032"
bacon,fatty,umami,crisp,smoky|savory|fatty|umami|roasted|salty,curated-2026;tgsc;chem-lit,egg yolk|golden brown sugar|onion|romaine lettuce,"Maillard pyrazine + smoke guaiacol; the egg, maple and lettuce partner","dominant=pyrazines, furans, guaiacol; CIDs: guaiacol=460"
mozzarella,fatty,umami,smooth,milky|fresh|fatty|mild|lactic|creamy,curated-2026;tgsc;chem-lit,marinara sauce|tomato|basil|pizza sauce,lactic-diacetyl milk; the tomato-basil and pizza spine (was never a node),"dominant=lactic acid, diacetyl"
ricotta,fatty,sweet,smooth,milky|sweet|fresh|mild|creamy|lactic,curated-2026;tgsc;chem-lit,lasagna noodle|marinara sauce|spinach|parmesan,lactose-sweet fresh curd; the lasagna and cannoli partner,"dominant=lactose, lactic acid"
feta,fatty,sour|umami,crumbly,tangy|salty|milky|sheep|lactic|briny,curated-2026;tgsc;chem-lit,extra-virgin olive oil|olive|tomato|watermelon,lipolytic tang-brine; the Greek-salad and watermelon partner,"dominant=lactic acid, free fatty acids"
blue cheese,fatty,umami|bitter,creamy,pungent|funky|salty|moldy|sharp|creamy,curated-2026;tgsc;chem-lit,walnut|fig|pear|steak sauce,"methyl-ketone mold funk; the fig, pear, nut and steak partner","dominant=2-heptanone, methyl ketones"
cheddar,fatty,umami|sour,,sharp|savory|tangy|milky|nutty|aged,curated-2026;tgsc;chem-lit,cheddar cheese soup|broccoli|macaroni|onion,aged methyl-ketone tang; the macaroni and broccoli partner,"dominant=methyl ketones, free fatty acids, diacetyl"
beet,woody,sweet|umami,,earthy|sweet|root|mineral|woody|musty,curated-2026;tgsc;chem-lit,goat cheese|walnut|orange|extra-virgin olive oil,"geosmin earth + sugar; the goat-cheese, nut and citrus partner","dominant=geosmin, betalains (color)"
radish,green,pungent,crisp,pungent|peppery|fresh|crisp|sharp|green,curated-2026;tgsc;chem-lit,sweet butter|extra-virgin olive oil|coarse salt|cucumber,isothiocyanate peppery-crisp; the butter-and-salt partner,dominant=4-methylthio-3-butenyl isothiocyanate
parsnip,woody,sweet,,sweet|earthy|nutty|root|spicy|carrot,curated-2026;tgsc;chem-lit,carrot|chicken stock|butternut squash|nutmeg,terpinolene-myristicin sweet root; the roast and puree partner,"dominant=terpinolene, myristicin; CIDs: myristicin=4276"
turnip,green,bitter,,earthy|peppery|mustard|root|mild|green,curated-2026;tgsc;chem-lit,chicken stock|beef stew meat|carrot|potato,glucosinolate peppery root; the braise and stew partner,dominant=glucosinolates
artichoke,green,bitter|umami,,green|nutty|earthy|vegetal|bitter|fresh,curated-2026;tgsc;chem-lit,extra-virgin olive oil|lemon juice|garlic|parmesan,cynarin (the sweetness-distorting compound); lemon and oil partner,"dominant=cynarin, 1-octen-3-ol; CIDs: 1-octen-3-ol=18827"
ranch dressing,fatty,sour|umami,smooth,,curated-2026;tgsc;composite,buttermilk|dill|garlic|mayo,buttermilk + herb + garlic + tang,confidence=medium (composite)
béchamel,fatty,umami,smooth,,curated-2026;tgsc;composite,nutmeg|sweet butter|wheat flour|parmesan,roux + milk + nutmeg base sauce,confidence=medium (composite)
chive,green,pungent,,onion|green|mild|fresh|grassy|delicate,curated-2026;tgsc;chem-lit,low-fat sour cream|potato|egg yolk|goat cheese,mild raw allium; the baked-potato and egg finishing herb,dominant=disulfides (mild)
parsley,green,,,green|parsley|fresh|grassy|herbal|peppery,curated-2026;tgsc;chem-lit,flat-leaf parsley|garlic|lemon juice|extra-virgin olive oil,clean green lift; the gremolata and salsa-verde base,"dominant=myristicin, apiole, 1,3,8-p-menthatriene; CIDs: myristicin=4276"
chervil,green,,,anise|delicate|green|fresh|parsley|herbal,curated-2026;tgsc;chem-lit,tarragon|flat-leaf parsley|sweet butter|white fish,delicate anise-parsley; the fines-herbes and fish partner,"dominant=estragole, 1-allyl-2,4-dimethoxybenzene; CIDs: estragole=8815"
savory,woody,bitter,,herbal|peppery|thyme|warm|woody|green,curated-2026;tgsc;chem-lit,thyme|marjoram|butter bean|bay leaf,carvacrol/thymol like a sharper thyme; the bean-dish partner,"dominant=carvacrol, thymol; CIDs: carvacrol=10364, thymol=6989"
lovage,green,bitter,,celery|herbal|green|intense|savory|musky,curated-2026;tgsc;chem-lit,celery|chicken stock|potato|bay leaf,intense celery phthalide; the broth and potato partner,dominant=3-butylidene phthalide
shiso,green,,,herbal|minty|basil|cumin|green|anise,curated-2026;tgsc;chem-lit,rice vinegar|soya sauce|ginger paste|cucumber,perilla-aldehyde herb; the Japanese pickle and sashimi partner,"dominant=perilla aldehyde, limonene; CIDs: limonene=22311"
curry leaf,green,,,citrus|nutty|curry|green|herbal|warm,curated-2026;tgsc;chem-lit,black mustard seed|turmeric|coconut cream|ginger paste,caryophyllene curry-green; bloomed in oil for South-Indian tempering,"dominant=beta-caryophyllene, sesquiterpenes"
grains of paradise,woody,spicy|pungent,,peppery|warm|citrus|cardamom|woody|hot,curated-2026;tgsc;chem-lit,black peppercorn|cardamom|ginger paste|coriander seed,paradol pepper-heat with cardamom lift; the West-African and brewing partner,"dominant=6-paradol, 6-gingerol; CIDs: 6-gingerol=442793"
long pepper,woody,spicy|pungent,,peppery|warm|sweet|woody|numbing|spicy,curated-2026;tgsc;chem-lit,black peppercorn|ginger paste|cinnamon|cardamom,piperine sweet-heat; the pre-Columbian pepper for masala and pickling,dominant=piperine; CIDs: piperine=638024
mahleb,woody,sweet|bitter,powdery,cherry|almond|nutty|woody|marzipan|sweet,curated-2026;tgsc;chem-lit,cinnamon|almond extract|cane sugar|cardamom,cherry-pit coumarin-almond; the Middle-Eastern pastry partner,"dominant=coumarin, benzaldehyde; CIDs: benzaldehyde=240, coumarin=323"
tonka bean,woody,sweet,,sweet|vanilla|almond|hay|woody|cinnamon,curated-2026;tgsc;chem-lit,vanilla|cane sugar|whipped cream|cinnamon,coumarin hay-vanilla; a vanilla-adjacent dessert note,dominant=coumarin; CIDs: coumarin=323
hops,green,bitter,,bitter|resinous|citrus|herbal|piney|floral,curated-2026;tgsc;chem-lit,gin|lemon juice|grapefruit|coriander seed,"humulene resin-bitter; the beer, citrus and botanical partner","dominant=humulene, myrcene, alpha acids"
angelica,woody,bitter,,herbal|musky|celery|woody|sweet|earthy,curated-2026;tgsc;chem-lit,gin|juniper berry|fennel seed|orange,musky macrocyclic-lactone root; the gin and liqueur botanical,"dominant=beta-phellandrene, macrocyclic lactones"
lemon balm,green,,,citrus|lemon|minty|green|fresh|herbal,curated-2026;tgsc;chem-lit,lemon juice|mint|simple syrup|cane sugar,citral-citronellal lemon-mint; the tisane and syrup partner,"dominant=citral, citronellal, geranial; CIDs: citral=638011, citronellal=7794"
lemon verbena,green,,,citrus|lemon|fresh|floral|green|verbena,curated-2026;tgsc;chem-lit,lemon juice|simple syrup|cane sugar|raspberry,intense citral lemon; the dessert and tea infusion partner,"dominant=citral, limonene; CIDs: citral=638011, limonene=22311"
tamarind,fruity,sour|sweet,,tart|fruity|date|sour|caramel|tangy,curated-2026;tgsc;chem-lit,tamarind paste|palm sugar|fish sauce|red chilie,"tartaric-acid sour-fruit; the pad-thai, chutney and Worcestershire partner","dominant=tartaric acid, pyrazines"
black lime,fruity,sour|bitter,,citrus|fermented|tart|earthy|musty|lime,curated-2026;tgsc;chem-lit,lime juice|cumin powder|coriander seed|long-grain rice,fermented dried-lime sour-funk; the Persian stew partner,dominant=fermented citrus acids
mastic,woody,bitter|sweet,,pine|resinous|woody|sweet|herbal|cedar,curated-2026;tgsc;chem-lit,cane sugar|cardamom|rose|simple syrup,pine-resin chew; the Greek and Levantine ice-cream and pastry partner,"dominant=alpha-pinene, masticadienonic acid; CIDs: alpha-pinene=6654"
chicken,fatty,umami,tender,savory|umami|fatty|roasted|mild|meaty,curated-2026;tgsc;chem-lit,chicken stock|garlic|onion|extra-virgin olive oil,methional + Maillard pyrazines; the universal savory canvas (was never a node),"dominant=methional, Maillard pyrazines; CIDs: methional=18635"
beef,fatty,umami,tender,savory|umami|fatty|roasted|meaty|metallic,curated-2026;tgsc;chem-lit,beef stock|onion|garlic|tomato,"Maillard pyrazine + furanone; the braise, grill and stew core (was never a node)","dominant=Maillard pyrazines, furanones"
shrimp,fatty,umami|sweet,tender,savory|umami|sweet|marine|briny|shellfish,curated-2026;tgsc;chem-lit,garlic|extra-virgin olive oil|lemon juice|jumbo shrimp,glycine sweetness + bromophenol brine; the garlic-butter and chile partner,"dominant=glycine (sweetness), bromophenols"
salmon,fatty,umami,tender,fatty|fish|umami|rich|marine|buttery,curated-2026;tgsc;chem-lit,dill|lemon juice|extra-virgin olive oil|caper,"omega-rich fat + green hexenal; the dill, lemon and caper partner","dominant=omega-3 lipids, (Z)-3-hexenal; CIDs: (z)-3-hexenal=643941"
lamb,fatty,umami,tender,savory|umami|fatty|gamey|roasted|woolly,curated-2026;tgsc;chem-lit,rosemary|garlic|cumin powder|mint,branched-chain fatty acids give the gamey note; rosemary and mint partner,dominant=4-methyloctanoic acid (branched-chain FAs)
gremolata,green,sour,,,curated-2026;tgsc;composite,flat-leaf parsley|garlic|lemon rind|extra-virgin olive oil,parsley + garlic + lemon zest,confidence=medium (composite)
hollandaise,fatty,sour|umami,smooth,,curated-2026;tgsc;composite,egg yolk|sweet butter|lemon juice|white pepper,emulsified butter + egg yolk + acid,confidence=medium (composite)
gentian,woody,bitter,,bitter|earthy|root|woody|medicinal|floral,curated-2026;tgsc;chem-lit,gin|orange|cane sugar|lemon juice,amarogentin (one of the most bitter compounds known); the aperitif and amaro root,"dominant=amarogentin, gentiopicroside; CIDs: amarogentin=115149"
wintergreen,green,sweet|astringent,,minty|medicinal|sweet|cooling|wintergreen|sharp,curated-2026;tgsc;chem-lit,mint|chocolate chip|cane sugar|simple syrup,methyl salicylate cooling; the root-beer and candy partner,dominant=methyl salicylate; CIDs: methyl salicylate=4133
fennel pollen,floral,sweet,powdery,anise|sweet|honey|floral|fennel|warm,curated-2026;tgsc;chem-lit,fennel|pork loin|orange|sweet italian sausage,concentrated anethole honey-anise; the sausage and pork finishing dust,"dominant=anethole, fenchone; CIDs: anethole=637563, fenchone=14525"
marigold,floral,bitter,,floral|fruity|tarragon|citrus|tagetes|herbal,curated-2026;tgsc;chem-lit,saffron|long-grain rice|orange|cane sugar,tagetone floral; a saffron-substitute coloring for rice,"dominant=tagetone, ocimene"
pandan,green,sweet,,grassy|sweet|nutty|green|vanilla|jasmine,curated-2026;tgsc;chem-lit,coconut cream|unsweetened coconut milk|cane sugar|palm sugar,2-acetyl-1-pyrroline (same as jasmine rice); the SE-Asian dessert vanilla,dominant=2-acetyl-1-pyrroline; CIDs: 2-acetyl-1-pyrroline=522834
matcha,green,bitter|umami,powdery,green|grassy|umami|vegetal|bitter|marine,curated-2026;tgsc;chem-lit,white chocolate|cane sugar|coconut cream|condensed milk,theanine umami + hexenol green; the white-chocolate and cream partner,"dominant=L-theanine, (Z)-3-hexenol; CIDs: l-theanine=439378"
black tea,woody,bitter|astringent,,tannic|malty|woody|bitter|floral|dried,curated-2026;tgsc;chem-lit,lemon juice|cane sugar|bergamot|simple syrup,"thearubigin tannin-malt; the bergamot, lemon and milk partner","dominant=thearubigins, theaflavins, tannins"
epazote,green,bitter,,green|pungent|petrol|herbal|medicinal|savory,curated-2026;tgsc;chem-lit,chili powder|cumin powder|corn tortilla|garlic,ascaridole petrol-green; the black-bean and Mexican partner,"dominant=ascaridole, p-cymene"
kombu,woody,umami,,marine|umami|seaweed|savory|briny|mineral,curated-2026;tgsc;chem-lit,soy sauce|mirin|firm tofu|shiitake mushroom,glutamate (the original isolated umami source); the dashi base,"dominant=glutamate, mannitol; CIDs: glutamate=33032"
bonito,woody,umami,,smoky|umami|fish|savory|fermented|marine,curated-2026;tgsc;chem-lit,soy sauce|mirin|kombu|firm tofu,inosinate that synergizes with kombu glutamate; the dashi partner,"dominant=inosinate (IMP), smoke phenols; CIDs: inosinate=8582"
sun-dried tomato,fruity,umami|sweet,,umami|tomato|sweet|tangy|concentrated|fruity,curated-2026;tgsc;chem-lit,tomato|extra-virgin olive oil|garlic|parmesan,concentrated glutamate + furaneol; an intense umami-sweet jolt,"dominant=glutamate (concentrated), furaneol; CIDs: furaneol=19309, glutamate=33032"
roasted garlic,woody,sweet|umami,smooth,sweet|nutty|caramel|garlic|mellow|roasted,curated-2026;tgsc;chem-lit,garlic|extra-virgin olive oil|chicken stock|béchamel,Maillard mellows the pungency to sweet-nutty; the spread and sauce partner,"dominant=reduced thiosulfinates, Maillard sugars"
caramel,woody,sweet|bitter,,caramel|sweet|buttery|toffee|burnt|rich,curated-2026;tgsc;chem-lit,caramel sauce|cane sugar|sweet butter|coffee,"maltol-furaneol cooked sugar; the butter, coffee and apple partner","dominant=maltol, furaneol, diacetyl; CIDs: furaneol=19309, maltol=8369"
honey,floral,sweet,viscous,sweet|floral|honey|waxy|fruity|warm,curated-2026;tgsc;chem-lit,cane sugar|lemon juice|lavender|greek yogurt,"phenylacetaldehyde floral-sweet; the lavender, lemon and cheese partner","dominant=phenylacetaldehyde, methyl anthranilate; CIDs: methyl anthranilate=8635"
maple syrup,woody,sweet,viscous,sweet|maple|caramel|woody|toffee|vanilla,curated-2026;tgsc;chem-lit,golden brown sugar|bourbon|pecan|bacon,sotolone maple-caramel (the same lactone as fenugreek); the pecan and bacon partner,"dominant=sotolone, maple furanone, vanillin; CIDs: sotolone=62835, vanillin=1183"
molasses,woody,sweet|bitter,viscous,sweet|deep|burnt|caramel|smoky|licorice,curated-2026;tgsc;chem-lit,golden brown sugar|bourbon|ginger powder|cane sugar,burnt-sugar furaneol depth; the gingerbread and barbecue partner,"dominant=furaneol, burnt-sugar volatiles; CIDs: furaneol=19309"
brown butter,fatty,umami|sweet,,nutty|caramel|butter|toasted|hazelnut|rich,curated-2026;tgsc;chem-lit,sage|sweet butter|pasta sauce|almond,Maillard pyrazine + lactone over butter; the sage and nut partner,"dominant=Maillard pyrazines, lactones, diacetyl"
egg,fatty,umami,,savory|sulfurous|umami|rich|mild|custard,curated-2026;tgsc;chem-lit,egg yolk|egg white|sweet butter|wheat flour,sulfur volatiles + lecithin; the binder and custard base,"dominant=hydrogen sulfide, cooked sulfur volatiles"
butter,fatty,sweet,smooth,buttery|creamy|dairy|sweet|lactic|rich,curated-2026;tgsc;chem-lit,sweet butter|wheat flour|cane sugar|vanilla,diacetyl + lactone; the universal richness and flavor carrier,"dominant=diacetyl, butyric acid, lactones"
cream,fatty,sweet,smooth,milky|rich|sweet|creamy|buttery|fresh,curated-2026;tgsc;chem-lit,whipped cream|condensed cream|vanilla|coffee,lactone-diacetyl fat; the mouthfeel and dessert base,"dominant=lactones, diacetyl"
yogurt,fatty,sour,smooth,tangy|milky|sour|creamy|lactic|fresh,curated-2026;tgsc;chem-lit,plain yogurt|greek yogurt|cucumber|honey,"lactic-acetaldehyde tang; the marinade, dip and breakfast base","dominant=lactic acid, acetaldehyde, diacetyl"
rice,woody,,,starchy|nutty|mild|cereal|popcorn|sweet,curated-2026;tgsc;chem-lit,long-grain rice|brown rice|rice vinegar|soy sauce,acetyl-pyrroline aromatic grain; the neutral umami carrier,dominant=2-acetyl-1-pyrroline (aromatic varieties); CIDs: 2-acetyl-1-pyrroline=522834
mole,woody,bitter|sweet,smooth,,curated-2026;tgsc;composite,ancho chili|unsweetened chocolate|cinnamon|sesame,chile + chocolate + warm spice + nut + seed,confidence=medium (composite)
gochujang,woody,spicy|umami,smooth,,curated-2026;tgsc;composite,sriracha sauce|soy sauce|dark sesame oil|garlic,fermented chile + glutinous-rice + soybean paste,confidence=medium (composite)
ponzu,fruity,sour|umami,,,curated-2026;tgsc;composite,soy sauce|rice vinegar|lemon juice|mirin,citrus + soy + vinegar + dashi,confidence=medium (composite)
